,Game Result,Game Mode,Time Length,MMR or Elo,Skill Rank,Relic 1,Relic 2,KDA,Ranked,Level,Total_Gold,Class,God,Gold Per Minute,Damage Dealt,In Hand Damage Dealt,Damage Taken,Damage Mitigated,Team Healing,Self Healing,Structure Damage,Wards,Distance Traveled,Kills,Deaths,Assists
102,0,Conquest,23,-23,-49 ,Aegis,Beads,"
1.07 
",1,20,"12866
",Hunter,Cupid,559,646.0869565217391,371.5652173913044,852.3913043478261,251.69565217391303,888,152.91304347826087,54.43478260869565,0.34782608695652173,17431.08695652174,0.2608695652173913,0.30434782608695654,0.13043478260869565
103,0,Conquest,27,-24,-90 ,Aegis,Beads,"
1.67 
",1,20,"13599
",Hunter,Hou Yi,504,454.81481481481484,228.22222222222223,530.3703703703703,236.25925925925927,0,30.925925925925927,60.44444444444444,0.25925925925925924,18916.0,0.1111111111111111,0.1111111111111111,0.14814814814814814
104,1,Conquest,27,48,21 ,Aegis,Beads,"
1.06 
",1,20,"15340
",Hunter,Izanami,568,988.6296296296297,576.1851851851852,933.8518518518518,330.9259259259259,0,109.18518518518519,134.74074074074073,0.3333333333333333,17554.925925925927,0.2222222222222222,0.3333333333333333,0.25925925925925924
105,0,Conquest,22,-23,-19 ,Beads,Blink,"
1.9 
",1,18,"12688
",Hunter,Ullr,577,620.5454545454545,261.6363636363636,669.9545454545455,255.0,0,62.36363636363637,295.6363636363636,0.3181818181818182,19020.18181818182,0.3181818181818182,0.22727272727272727,0.22727272727272727
106,1,Conquest,27,23,15 ,Aegis,Beads,"
4.17 
",1,20,"17515
",Hunter,Apollo,649,1135.2962962962963,778.9629629629629,905.9629629629629,393.81481481481484,0,294.3703703703704,292.5925925925926,0.25925925925925924,20341.962962962964,0.3333333333333333,0.1111111111111111,0.25925925925925924
107,1,Conquest,25,27,55 ,Aegis,Beads,"
2.2 
",1,20,"15665
",Hunter,Cernunnos,627,569.48,277.36,707.56,297.6,0,201.68,167.8,0.28,18424.48,0.24,0.2,0.4
108,0,Conquest,25,-26,-27 ,Beads,Blink,"
0.83 
",1,17,"12822
",Mage,Isis,513,835.6,95.32,1027.8,464.36,2523,237.4,0.0,0.2,16671.4,0.28,0.48,0.24
109,1,Conquest,29,26,72 ,Beads,Blink,"
14.5 
",1,20,"18031
",Hunter,Neith,622,777.6896551724138,328.62068965517244,765.4137931034483,330.9655172413793,0,378.3103448275862,197.48275862068965,0.13793103448275862,19091.724137931036,0.27586206896551724,0.034482758620689655,0.4482758620689655
110,1,Conquest,30,20,30 ,Aegis,Beads,"
1.42 
",1,20,"18938
",Hunter,Izanami,631,808.5,446.03333333333336,673.7,256.56666666666666,0,98.36666666666666,150.63333333333333,0.26666666666666666,19820.3,0.13333333333333333,0.2,0.3
111,1,Conquest,10,26,18 ,Unchosen,Beads,"
8 
",1,12,"6692
",Hunter,Cupid,669,756.7,447.0,423.6,136.4,73,186.1,122.2,0.2,16613.4,0.8,0.0,0.0
112,0,Conquest,42,-25,-75 ,Aegis,Beads,"
4.83 
",1,20,"22996
",Hunter,Chiron,548,1206.1904761904761,678.4761904761905,979.2619047619048,481.9047619047619,1258,520.9285714285714,136.4047619047619,0.38095238095238093,19115.119047619046,0.14285714285714285,0.07142857142857142,0.40476190476190477
113,1,Conquest,21,22,16 ,Beads,Blink,"
5.5 
",1,19,"12412
",Hunter,Anhur,591,857.6666666666666,379.0952380952381,613.1904761904761,241.14285714285714,0,53.57142857142857,131.57142857142858,0.23809523809523808,18387.14285714286,0.23809523809523808,0.09523809523809523,0.5714285714285714
114,1,Conquest,21,27,23 ,Aegis,Beads,"
6.17 
",1,19,"13758
",Hunter,Ullr,655,1169.4285714285713,540.5238095238095,647.2857142857143,269.5238095238095,0,137.57142857142858,240.57142857142858,0.38095238095238093,19286.571428571428,0.5714285714285714,0.14285714285714285,0.6190476190476191
115,1,Conquest,24,26,12 ,Aegis,Beads,"
3.63 
",1,20,"14981
",Hunter,Apollo,624,964.8333333333334,540.0416666666666,767.4166666666666,333.0833333333333,0,234.16666666666666,104.16666666666667,0.3333333333333333,20541.875,0.4583333333333333,0.16666666666666666,0.2916666666666667
116,1,Conquest,25,31,20 ,Beads,Blink,"
21.5 
",1,20,"16234
",Hunter,Ullr,649,1547.28,919.2,839.6,385.04,0,351.52,306.84,0.32,20343.52,0.72,0.04,0.28
117,1,Conquest,37,31,14 ,Aegis,Beads,"
2.25 
",1,20,"21654
",Assassin,Fenrir,585,698.7297297297297,253.32432432432432,1048.162162162162,1116.081081081081,0,385.5135135135135,31.81081081081081,0.24324324324324326,19551.945945945947,0.32432432432432434,0.21621621621621623,0.32432432432432434
118,0,Conquest,25,-30,-37 ,Beads,Blink,"
2.2 
",1,20,"14195
",Assassin,Thanatos,568,600.28,239.2,745.92,300.2,0,698.0,29.36,0.24,21867.92,0.36,0.2,0.16
119,0,Conquest,19,-32,-24 ,Aegis,Beads,"
0.38 
",1,14,"9114
",Mage,Isis,480,515.2105263157895,34.94736842105263,793.0526315789474,310.1578947368421,727,222.52631578947367,0.0,0.21052631578947367,16956.57894736842,0.10526315789473684,0.42105263157894735,0.10526315789473684
120,0,Conquest,20,-34,-19 ,Aegis,Beads,"
0.57 
",1,16,"10176
",Hunter,Anhur,509,430.8,139.6,652.8,190.3,0,42.1,57.1,0.2,16499.7,0.15,0.35,0.1
121,0,Conquest,20,-34,-19 ,Aegis,Beads,"
0.57 
",1,16,"10176
",Hunter,Anhur,511,529.85,271.35,942.2,327.15,0,150.1,20.7,0.1,19914.1,0.15,0.35,0.1
122,0,Conquest,25,-14,-18 ,Beads,Blink,"
0.57 
",1,20,"12765
",Hunter,Anhur,509,344.64,111.68,522.24,152.24,0,33.68,45.68,0.16,13199.76,0.12,0.28,0.08
123,0,Conquest,25,-14,-18 ,Beads,Blink,"
0.57 
",1,20,"12765
",Hunter,Anhur,511,423.88,217.08,753.76,261.72,0,120.08,16.56,0.08,15931.28,0.12,0.28,0.08
124,0,Conquest,19,-25,-33 ,Aegis,Beads,"
0.43 
",1,16,"9647
",Hunter,Medusa,508,311.42105263157896,160.10526315789474,719.9473684210526,250.52631578947367,0,145.3684210526316,0.0,0.21052631578947367,18258.57894736842,0.05263157894736842,0.3684210526315789,0.21052631578947367
125,1,Conquest,20,33,20 ,Beads,Blink,"
12.5 
",1,20,"13431
",Hunter,Ullr,672,510.8,215.5,489.9,200.85,0,83.7,254.95,0.2,21649.7,0.4,0.0,0.45
126,1,Conquest,36,34,35 ,Aegis,Beads,"
4.3 
",1,20,"23914
",Hunter,Izanami,664,1190.1944444444443,755.8333333333334,855.5555555555555,368.3333333333333,0,260.8888888888889,347.6111111111111,0.2222222222222222,18659.86111111111,0.4722222222222222,0.1388888888888889,0.25
127,0,Conquest,25,-28,-50 ,Aegis,Beads,"
1.92 
",1,20,"13824
",Hunter,Skadi,553,832.16,376.52,615.0,262.44,0,52.44,63.24,0.28,16820.48,0.4,0.24,0.12
128,0,Conquest,32,-47,-44 ,Aegis,Beads,"
1.94 
",1,20,"17407
",Hunter,Apollo,544,966.15625,687.59375,854.40625,393.21875,0,151.96875,160.03125,0.125,19703.53125,0.40625,0.25,0.15625
129,1,Conquest,23,35,9 ,Aegis,Beads,"
4.33 
",1,20,"13907
",Hunter,Apollo,605,891.0434782608696,661.0869565217391,613.0869565217391,262.30434782608694,0,155.91304347826087,171.43478260869566,0.17391304347826086,20388.347826086956,0.391304347826087,0.13043478260869565,0.34782608695652173
130,0,Conquest,35,-37,-24 ,Aegis,Beads,"
1.5 
",1,20,"17178
",Mage,Isis,491,737.7142857142857,35.457142857142856,845.2,376.85714285714283,647,252.74285714285713,0.0,0.2571428571428571,17028.342857142856,0.22857142857142856,0.2571428571428571,0.3142857142857143
131,0,Conquest,13,-38,-33 ,Unchosen,Beads,"
0.5 
",1,11,"6579
",Hunter,Medusa,506,548.1538461538462,305.0769230769231,581.6153846153846,175.84615384615384,0,57.46153846153846,0.0,0.3076923076923077,17843.30769230769,0.07692307692307693,0.3076923076923077,0.15384615384615385
132,1,Conquest,26,40,18 ,Aegis,Beads,"
1.5 
",1,20,"15209
",Hunter,Anhur,585,806.7307692307693,441.8076923076923,795.5769230769231,332.53846153846155,0,187.92307692307693,212.6153846153846,0.23076923076923078,16948.96153846154,0.23076923076923078,0.3076923076923077,0.46153846153846156
133,1,Conquest,20,39,11 ,Aegis,Beads,"
11 
",1,19,"13002
",Hunter,Apollo,650,937.6,620.7,649.65,285.2,0,299.05,152.0,0.15,22712.65,0.35,0.05,0.4
134,1,Conquest,23,-19,11 ,Aegis,Beads,"
6.33 
",1,20,"14832
",Mage,Isis,645,951.0869565217391,112.78260869565217,712.5217391304348,278.60869565217394,1441,348.9130434782609,66.30434782608695,0.30434782608695654,19586.782608695652,0.5652173913043478,0.13043478260869565,0.5217391304347826
135,1,Conquest,23,7,17 ,Beads,Blink,"
16 
",0,20,"14471
",Mage,Ra,629,1056.9130434782608,88.6086956521739,820.3478260869565,477.7826086956522,10597,555.2173913043479,131.56521739130434,0.043478260869565216,21288.260869565216,0.391304347826087,0.043478260869565216,0.6086956521739131
136,1,Conquest,27,17,21 ,Aegis,Beads,"
4.63 
",1,20,"17659
",Hunter,Cupid,654,1258.8148148148148,729.1851851851852,948.3703703703703,450.2962962962963,2417,561.3333333333334,353.962962962963,0.2222222222222222,17885.51851851852,0.48148148148148145,0.14814814814814814,0.4074074074074074
137,0,Conquest,35,-17,-43 ,Beads,Blink,"
2.5 
",1,20,"19462
",Warrior,Vamana,556,876.2285714285714,522.1142857142858,1071.6,748.4285714285714,0,303.54285714285714,102.45714285714286,0.22857142857142856,23182.057142857142,0.2,0.14285714285714285,0.3142857142857143
138,0,Conquest,43,-15,-112 ,Aegis,Beads,"
1.69 
",0,20,"25653
",Mage,Sol,597,1427.4186046511627,676.3953488372093,1287.0232558139535,488.3488372093023,0,643.0232558139535,171.97674418604652,0.18604651162790697,15116.023255813954,0.3488372093023256,0.3023255813953488,0.32558139534883723
139,0,Conquest,20,-15,-55 ,Sunder,Blink,"
0.7 
",0,16,"9137
",Guardian,Ganesha,457,447.45,25.65,817.6,424.5,0,43.0,0.0,0.1,19643.65,0.05,0.25,0.25
140,0,Conquest,44,-15,-18 ,Beads,Blink,"
2.14 
",1,20,"24220
",Hunter,Anhur,550,952.2272727272727,488.29545454545456,1005.5,403.47727272727275,0,430.47727272727275,114.45454545454545,0.2727272727272727,17149.772727272728,0.25,0.1590909090909091,0.18181818181818182
141,1,Conquest,20,7,61 ,Aegis,Beads,"
2.88 
",0,20,"13777
",Hunter,Hachiman,689,1181.2,769.65,997.9,378.05,0,431.05,342.25,0.15,18133.2,0.4,0.2,0.35
142,0,Conquest,17,-15,-127 ,Aegis,Beads,"
0.79 
",0,15,"8992
",Mage,Olorun,529,585.8235294117648,283.5882352941176,793.7647058823529,299.4117647058824,0,264.6470588235294,0.0,0.11764705882352941,16312.058823529413,0.29411764705882354,0.4117647058823529,0.058823529411764705
143,1,Conquest,29,7,24 ,Aegis,Beads,"
2.79 
",0,20,"16728
",Hunter,Rama,577,1048.7241379310344,870.2413793103449,899.8965517241379,249.51724137931035,0,385.86206896551727,216.31034482758622,0.13793103448275862,13461.724137931034,0.4482758620689655,0.2413793103448276,0.4482758620689655
144,1,Conquest,10,15,36 ,Unchosen,Beads,"
3.25 
",1,11,"6776
",Hunter,Hou Yi,678,689.2,365.5,626.9,171.9,0,103.5,46.5,0.2,17947.0,0.5,0.2,0.3
145,0,Conquest,27,-16,-39 ,Beads,Blink,"
1.75 
",1,20,"14352
",Hunter,Neith,532,720.2962962962963,359.3703703703704,707.5555555555555,252.77777777777777,0,228.25925925925927,157.92592592592592,0.25925925925925924,15669.925925925925,0.2222222222222222,0.2222222222222222,0.3333333333333333
146,1,Conquest,24,17,31 ,Aegis,Beads,"
7.25 
",1,20,"15458
",Hunter,Medusa,644,809.25,390.7083333333333,685.3333333333334,279.0833333333333,0,250.125,228.625,0.20833333333333334,20090.75,0.4583333333333333,0.08333333333333333,0.2916666666666667
147,0,Conquest,24,-12,-18 ,Beads,Blink,"
1.5 
",1,20,"13977
",Hunter,Ullr,582,611.3333333333334,251.54166666666666,818.3333333333334,260.6666666666667,0,49.416666666666664,129.83333333333334,0.20833333333333334,18641.083333333332,0.3333333333333333,0.25,0.08333333333333333
148,0,Conquest,27,-15,-49 ,Aegis,Beads,"
2.6 
",1,20,"15409
",Hunter,Apollo,571,1105.0740740740741,764.3333333333334,1034.111111111111,490.81481481481484,0,353.8888888888889,139.33333333333334,0.18518518518518517,19902.40740740741,0.3333333333333333,0.18518518518518517,0.2962962962962963
149,0,Conquest,31,-16,-30 ,Aegis,Beads,"
0.86 
",1,20,"15360
",Mage,Ra,495,747.7096774193549,39.064516129032256,835.3870967741935,342.80645161290323,4245,243.61290322580646,18.225806451612904,0.25806451612903225,19264.516129032258,0.12903225806451613,0.22580645161290322,0.12903225806451613
150,1,Conquest,21,16,20 ,Beads,Blink,"
15.5 
",1,20,"14007
",Hunter,Anhur,667,993.4285714285714,498.85714285714283,730.8095238095239,327.6190476190476,0,325.14285714285717,411.6666666666667,0.23809523809523808,18564.04761904762,0.5714285714285714,0.047619047619047616,0.3333333333333333
151,1,Conquest,26,16,15 ,Aegis,Beads,"
3.38 
",1,20,"17374
",Mage,Scylla,668,952.9230769230769,169.57692307692307,667.5,257.53846153846155,0,175.92307692307693,121.46153846153847,0.3076923076923077,19293.884615384617,0.4230769230769231,0.15384615384615385,0.19230769230769232
152,0,Conquest,23,-17,-23 ,Beads,Blink,"
1 
",1,19,"12985
",Mage,Anubis,565,608.695652173913,44.73913043478261,735.7391304347826,388.0869565217391,0,207.3913043478261,4.434782608695652,0.21739130434782608,14867.869565217392,0.30434782608695654,0.30434782608695654,0.0
153,1,Conquest,22,18,74 ,Aegis,Beads,"
3.25 
",1,20,"14859
",Mage,Freya,675,1235.3181818181818,531.2272727272727,995.1818181818181,348.0,0,519.2272727272727,89.36363636363636,0.4090909090909091,17634.68181818182,0.5,0.18181818181818182,0.18181818181818182
154,1,Conquest,13,16,19 ,Unchosen,Beads,"
2 
",1,13,"7912
",Mage,Isis,609,402.61538461538464,47.61538461538461,513.2307692307693,195.92307692307693,116,205.0,60.69230769230769,0.23076923076923078,19284.53846153846,0.15384615384615385,0.15384615384615385,0.3076923076923077
155,0,Conquest,25,-17,-39 ,Aegis,Beads,"
1.06 
",1,20,"13112
",Hunter,Rama,524,697.88,562.24,927.88,319.92,0,190.84,19.04,0.08,16288.36,0.24,0.32,0.2
156,1,Conquest,33,12,51 ,Aegis,Blink,"
10.75 
",1,20,"21840
",Mage,Zhong Kui,662,1153.969696969697,148.96969696969697,797.7272727272727,593.9090909090909,0,390.6060606060606,189.63636363636363,0.2727272727272727,18584.424242424244,0.48484848484848486,0.06060606060606061,0.3333333333333333
157,1,Conquest,22,16,8 ,Beads,Blink,"
12.5 
",1,20,"15022
",Mage,Scylla,683,857.0454545454545,121.54545454545455,478.72727272727275,160.0909090909091,0,257.3636363636364,191.77272727272728,0.36363636363636365,18960.727272727272,0.5,0.045454545454545456,0.13636363636363635
158,1,Conquest,21,15,11 ,Aegis,Beads,"
11.5 
",1,20,"13976
",Hunter,Apollo,666,843.0952380952381,460.57142857142856,635.4761904761905,251.66666666666666,0,247.38095238095238,357.5238095238095,0.19047619047619047,20563.190476190477,0.47619047619047616,0.0,0.14285714285714285
159,0,Conquest,34,-17,-33 ,Aegis,Beads,"
1.05 
",1,20,"16853
",Mage,Zhong Kui,496,783.4117647058823,31.08823529411765,1047.6764705882354,580.4705882352941,0,152.47058823529412,8.029411764705882,0.14705882352941177,15580.735294117647,0.14705882352941177,0.29411764705882354,0.3235294117647059
160,0,Conquest,27,-17,-23 ,Aegis,Beads,"
1.5 
",1,20,"14252
",Mage,Ra,528,958.4074074074074,56.592592592592595,745.4074074074074,293.77777777777777,3999,233.62962962962962,19.074074074074073,0.25925925925925924,20087.59259259259,0.18518518518518517,0.18518518518518517,0.18518518518518517
161,1,Conquest,24,17,20 ,Aegis,Beads,"
13.5 
",1,20,"15568
",Hunter,Anhur,649,784.75,440.9583333333333,742.3333333333334,313.2083333333333,0,367.2916666666667,322.0833333333333,0.16666666666666666,18709.916666666668,0.4583333333333333,0.0,0.20833333333333334
162,0,Conquest,16,-17,-7 ,Aegis,Beads,"
2 
",1,15,"9335
",Mage,Janus,583,353.0,0.0,420.875,104.75,0,15.625,0.0,0.125,20476.25,0.1875,0.125,0.125
163,0,Conquest,23,-31,-107 ,Beads,Blink,"
2 
",1,19,"11835
",Mage,Janus,583,245.56521739130434,0.0,292.7826086956522,72.8695652173913,0,10.869565217391305,0.0,0.08695652173913043,14244.347826086956,0.13043478260869565,0.08695652173913043,0.08695652173913043
164,1,Conquest,23,17,22 ,Aegis,Beads,"
4.25 
",1,20,"14498
",Mage,Merlin,630,835.7391304347826,31.391304347826086,549.3478260869565,220.43478260869566,0,340.4347826086956,182.7826086956522,0.34782608695652173,18378.652173913044,0.17391304347826086,0.08695652173913043,0.391304347826087
165,0,Conquest,24,-17,-43 ,Aegis,Beads,"
3.5 
",1,20,"13572
",Mage,Agni,566,1119.3333333333333,84.75,730.75,197.41666666666666,0,221.875,36.583333333333336,0.3333333333333333,17838.291666666668,0.375,0.125,0.125
166,1,Conquest,22,18,13 ,Beads,Blink,"
12.5 
",1,20,"14789
",Mage,Isis,672,921.6818181818181,122.86363636363636,621.5454545454545,226.13636363636363,1685,346.59090909090907,227.86363636363637,0.2727272727272727,18779.636363636364,0.45454545454545453,0.045454545454545456,0.22727272727272727
167,1,Conquest,20,17,28 ,Aegis,Beads,"
13 
",1,19,"13324
",Hunter,Cupid,666,983.95,630.45,771.55,346.85,1642,572.3,435.15,0.2,18622.45,0.4,0.0,0.5
168,0,Conquest,25,-14,-32 ,Beads,Blink,"
1.06 
",1,18,"12705
",Mage,Anubis,508,580.84,11.2,660.4,227.12,0,223.88,8.0,0.16,15274.2,0.28,0.32,0.12
169,0,Conquest,44,-17,-40 ,Heavenly,Blink,"
1.06 
",1,18,"17103
",Warrior,Hercules,389,416.6818181818182,68.5909090909091,820.0681818181819,659.2272727272727,0,324.3863636363636,0.0,0.18181818181818182,14863.636363636364,0.06818181818181818,0.18181818181818182,0.25
170,1,Conquest,29,16,80 ,Thorns,Heavenly,"
8.5 
",1,20,"17283
",Assassin,Ne Zha,596,422.13793103448273,99.51724137931035,796.448275862069,760.3448275862069,0,383.9310344827586,45.55172413793103,0.3793103448275862,23786.0,0.10344827586206896,0.0,0.3793103448275862
171,0,Conquest,50,-17,-45 ,Aegis,Beads,"
3.13 
",1,20,"29156
",Hunter,Medusa,583,1037.62,435.32,787.78,482.76,0,346.7,100.64,0.34,19767.66,0.18,0.08,0.14
172,0,Conquest,27,-14,-17 ,Beads,Blink,"
2.67 
",1,20,"14661
",Mage,Scylla,543,802.5185185185185,95.0,596.2962962962963,168.59259259259258,0,229.07407407407408,25.11111111111111,0.37037037037037035,18507.11111111111,0.18518518518518517,0.1111111111111111,0.2222222222222222
173,1,Conquest,24,17,13 ,Aegis,Beads,"
2 
",1,20,"16156
",Hunter,Apollo,673,855.7916666666666,598.25,679.25,216.125,0,178.20833333333334,250.08333333333334,0.20833333333333334,20083.541666666668,0.25,0.20833333333333334,0.3333333333333333
174,0,Conquest,45,-13,-46 ,Thorns,Beads,"
1 
",0,20,"20338
",Assassin,Fenrir,452,590.7777777777778,228.4,1095.088888888889,959.5777777777778,0,205.2,15.155555555555555,0.1111111111111111,18562.044444444444,0.13333333333333333,0.2222222222222222,0.17777777777777778
175,1,Conquest,18,9,89 ,Aegis,Beads,"
5.5 
",0,17,"10441
",Hunter,Xbalanque,580,321.55555555555554,135.55555555555554,475.22222222222223,167.88888888888889,0,115.77777777777777,11.444444444444445,0.1111111111111111,20443.833333333332,0.2222222222222222,0.0,0.16666666666666666
176,1,Conquest,27,10,64 ,Beads,Blink,"
1.21 
",0,20,"15607
",Mage,Chang'e,578,695.8888888888889,56.44444444444444,787.8518518518518,277.8888888888889,2455,331.4074074074074,53.370370370370374,0.18518518518518517,18258.703703703704,0.2222222222222222,0.25925925925925924,0.18518518518518517
177,1,Conquest,21,8,43 ,Thorns,Blink,"
4.5 
",0,19,"12878
",Warrior,Nike,613,427.1904761904762,79.19047619047619,518.7619047619048,353.4761904761905,0,23.80952380952381,110.61904761904762,0.23809523809523808,22839.190476190477,0.09523809523809523,0.047619047619047616,0.23809523809523808
178,0,Conquest,30,-13,-57 ,Aegis,Beads,"
1.69 
",0,20,"16272
",Hunter,Skadi,542,1114.7,492.46666666666664,859.7,237.16666666666666,0,37.5,37.266666666666666,0.06666666666666667,19933.966666666667,0.36666666666666664,0.26666666666666666,0.16666666666666666
179,1,Conquest,15,11,94 ,Beads,Blink,"
6 
",0,16,"9773
",Hunter,Neith,652,637.2666666666667,320.6666666666667,337.2,122.26666666666667,0,167.93333333333334,178.2,0.2,17274.733333333334,0.2,0.0,0.4
180,1,Conquest,26,7,38 ,Aegis,Beads,"
2.2 
",0,20,"15619
",Hunter,Cupid,601,1134.8461538461538,569.6538461538462,779.4230769230769,303.9230769230769,1427,423.0769230769231,203.19230769230768,0.2692307692307692,17948.846153846152,0.23076923076923078,0.19230769230769232,0.38461538461538464
181,0,Conquest,41,-16,-84 ,Aegis,Beads,"
1.58 
",0,20,"20463
",Hunter,Chiron,499,1120.5365853658536,590.780487804878,995.5121951219512,348.0487804878049,2102,327.390243902439,21.609756097560975,0.2682926829268293,15781.512195121952,0.3170731707317073,0.2926829268292683,0.2926829268292683
182,0,Conquest,27,-16,-48 ,Aegis,Beads,"
0.88 
",1,20,"13720
",Hunter,Apollo,508,581.7037037037037,358.1111111111111,662.074074074074,226.66666666666666,0,136.03703703703704,98.18518518518519,0.18518518518518517,18580.814814814814,0.1111111111111111,0.14814814814814814,0.037037037037037035
183,1,Conquest,22,17,39 ,Beads,Blink,"
5.25 
",1,19,"12913
",Hunter,Hou Yi,587,732.7272727272727,376.8181818181818,447.45454545454544,195.27272727272728,0,91.68181818181819,148.8181818181818,0.13636363636363635,18381.227272727272,0.2727272727272727,0.09090909090909091,0.4090909090909091
184,0,Conquest,30,-17,-17 ,Beads,Blink,"
1.61 
",1,20,"17721
",Hunter,Ullr,591,790.6333333333333,375.7,928.0333333333333,311.6333333333333,0,150.03333333333333,85.8,0.16666666666666666,18578.866666666665,0.43333333333333335,0.3,0.1
185,0,Conquest,28,-17,-31 ,Aegis,Beads,"
2.4 
",1,20,"16581
",Mage,Kukulkan,592,871.1785714285714,116.78571428571429,538.8214285714286,214.64285714285714,0,9.642857142857142,24.285714285714285,0.21428571428571427,18045.89285714286,0.32142857142857145,0.17857142857142858,0.21428571428571427
186,0,Conquest,14,-17,-39 ,Aegis,Beads,"
1 
",1,14,"7726
",Mage,Nu Wa,552,493.14285714285717,71.07142857142857,446.14285714285717,106.42857142857143,0,17.857142857142858,45.57142857142857,0.2857142857142857,17505.14285714286,0.21428571428571427,0.2857142857142857,0.14285714285714285
